"","section id","recording id","fixation id","start timestamp [ns]","end timestamp [ns]","duration [ms]","fixation status","fixation x [px]","fixation y [px]","gesture_id","gesture_type","gesture_match","folder"
"267","5448f243-b6e5-4828-8e85-34c0a214ffa5","2f0303ee-c900-494b-b4e9-29fd3dacbbbd",20,1744620878658006784,1744620882718029824,4060,"TRUE",759,305,"06","m","Y","06-mY_csv"
"268","f5877b52-ca6f-4c53-9eb4-cc943f97d85e","00598c81-108a-4a39-9256-7e431145ca7b",57,1744961004843944448,1744961006207648000,1364,"TRUE",935,350,"06","m","Y","06-mY_csv"
"269","f5877b52-ca6f-4c53-9eb4-cc943f97d85e","00598c81-108a-4a39-9256-7e431145ca7b",58,1744961006367566080,1744961006583699200,216,"TRUE",902,298,"06","m","Y","06-mY_csv"
"270","f5877b52-ca6f-4c53-9eb4-cc943f97d85e","00598c81-108a-4a39-9256-7e431145ca7b",59,1744961006607540224,1744961006903630080,296,"TRUE",883,327,"06","m","Y","06-mY_csv"
"271","f5877b52-ca6f-4c53-9eb4-cc943f97d85e","00598c81-108a-4a39-9256-7e431145ca7b",60,1744961007051739136,1744961009915543040,2864,"TRUE",949,386,"06","m","Y","06-mY_csv"
"272","5fcbdd6d-df11-41bc-8c5f-a4b3f7aed9be","34b59526-a8ca-4be9-a6a8-b46490bf9c98",29,1745331389186198784,1745331398310345984,9124,"TRUE",888,398,"06","m","Y","06-mY_csv"
"273","0da0ef24-5ef0-45e1-b7b9-3338cc534e80","7fe66918-fc48-4435-9aa2-fbdd31ecc621",35,1745071672098800128,1745071674850462976,2752,"TRUE",871,400,"06","m","Y","06-mY_csv"
"274","0da0ef24-5ef0-45e1-b7b9-3338cc534e80","7fe66918-fc48-4435-9aa2-fbdd31ecc621",36,1745071674918409984,1745071675094397952,176,"TRUE",1471,642,"06","m","Y","06-mY_csv"
"275","0da0ef24-5ef0-45e1-b7b9-3338cc534e80","7fe66918-fc48-4435-9aa2-fbdd31ecc621",37,1745071675154680832,1745071676191237120,1037,"TRUE",876,386,"06","m","Y","06-mY_csv"
"276","841bf5e2-e592-4a16-b443-cd57dfcd2ce1","8dbbf9fe-30c5-49ca-918d-902bec90f8ed",36,1745331875561753600,1745331877837612544,2276,"TRUE",866,478,"06","m","Y","06-mY_csv"
"277","3ce6806e-d007-4b41-a853-65207f547fa7","8fecd5d3-09af-4f40-95bc-1c76b4adf438",96,1745328660704062720,1745328661192123392,488,"TRUE",838,362,"06","m","Y","06-mY_csv"
"278","3ce6806e-d007-4b41-a853-65207f547fa7","8fecd5d3-09af-4f40-95bc-1c76b4adf438",97,1745328661260055552,1745328661856105472,596,"TRUE",1208,656,"06","m","Y","06-mY_csv"
"279","3ce6806e-d007-4b41-a853-65207f547fa7","8fecd5d3-09af-4f40-95bc-1c76b4adf438",98,1745328661924667392,1745328662136185600,212,"TRUE",743,540,"06","m","Y","06-mY_csv"
"280","3ce6806e-d007-4b41-a853-65207f547fa7","8fecd5d3-09af-4f40-95bc-1c76b4adf438",99,1745328662196107520,1745328662456085760,260,"TRUE",411,666,"06","m","Y","06-mY_csv"
"281","3ce6806e-d007-4b41-a853-65207f547fa7","8fecd5d3-09af-4f40-95bc-1c76b4adf438",100,1745328662500050432,1745328662752091648,252,"TRUE",622,696,"06","m","Y","06-mY_csv"
"282","fef10b04-f11b-41ac-b7aa-72fbe9f1280b","a0a49152-c90b-4e5d-bb89-a29782681145",60,1745072369722806272,1745072370182828032,460,"TRUE",847,452,"06","m","Y","06-mY_csv"
"283","fef10b04-f11b-41ac-b7aa-72fbe9f1280b","a0a49152-c90b-4e5d-bb89-a29782681145",61,1745072370210826240,1745072370714843136,504,"TRUE",824,429,"06","m","Y","06-mY_csv"
"284","fef10b04-f11b-41ac-b7aa-72fbe9f1280b","a0a49152-c90b-4e5d-bb89-a29782681145",62,1745072370874810368,1745072372394771200,1520,"TRUE",840,438,"06","m","Y","06-mY_csv"
"285","4ceb1667-e518-4917-87ca-125d92a3d6aa","a92229a7-2f88-4b32-ba22-2ef9c7466682",23,1745074890327915520,1745074920323915520,29996,"TRUE",954,457,"06","m","Y","06-mY_csv"
"286","19ab7c87-30ed-4fda-a170-7cefba997620","b6047184-9e37-49bf-bb76-ce99f6eb1ec7",47,1744738090815260160,1744738093399230976,2584,"TRUE",935,452,"06","m","Y","06-mY_csv"
"287","ab7d7242-3333-459f-9d49-d26506dcd060","b6ca3931-cd61-4af4-9eee-e9ee21c69215",66,1745390014908513792,1745390017036489984,2128,"TRUE",797,372,"06","m","Y","06-mY_csv"
"288","ab7d7242-3333-459f-9d49-d26506dcd060","b6ca3931-cd61-4af4-9eee-e9ee21c69215",67,1745390017144463872,1745390018296555008,1152,"TRUE",764,350,"06","m","Y","06-mY_csv"
"289","64287905-6e25-45b7-b2f6-006adb52a5ad","badefb46-f4fc-44df-bfa7-2e1fc7e4ae3d",15,1744732068430484480,1744732074298461440,5868,"TRUE",859,414,"06","m","Y","06-mY_csv"
"290","9cee7471-bcfe-4ffa-9bf9-dbc2f0cb2e16","cb62fc54-6be6-4658-817a-9f0491b6e1bd",33,1745075495863726592,1745075498911896576,3048,"TRUE",907,429,"06","m","Y","06-mY_csv"
"291","783c20f7-a3ff-4e27-aac7-44788d44c58e","d34232d4-8572-40a7-a844-601d735c40ce",60,1744737631775489024,1744737635455421696,3680,"TRUE",909,455,"06","m","Y","06-mY_csv"
"292","5ca89cb3-b6bc-4b3c-a9a3-30b178784f41","e4319678-12fa-4106-b1ef-19fb72a96880",30,1745390439795960320,1745390443035965440,3240,"TRUE",833,421,"06","m","Y","06-mY_csv"
"293","5ca89cb3-b6bc-4b3c-a9a3-30b178784f41","e4319678-12fa-4106-b1ef-19fb72a96880",31,1745390443063980544,1745390450075972608,7012,"TRUE",838,336,"06","m","Y","06-mY_csv"
"294","7de0883c-7853-476a-9d3b-fcd428498e01","e9ced595-7be7-4605-85f7-ba04518e0f0b",55,1744960508230759424,1744960510966736384,2736,"TRUE",978,320,"06","m","Y","06-mY_csv"
"295","7de0883c-7853-476a-9d3b-fcd428498e01","e9ced595-7be7-4605-85f7-ba04518e0f0b",56,1744960511114749440,1744960512158736384,1044,"TRUE",909,286,"06","m","Y","06-mY_csv"
"296","1297482c-0c2e-4abd-8678-c066ba2f06a8","eb81676a-2955-455d-8436-8d83246dd543",29,1744731511515675904,1744731522639625984,11124,"TRUE",866,372,"06","m","Y","06-mY_csv"
"297","04594b57-3ca0-4978-8897-7495cd1c989c","fc54a15e-da2d-4b02-97e4-7e2d945a18f9",43,1744621373714120960,1744621374570173952,856,"FALSE",NA,NA,"06","m","Y","06-mY_csv"
"298","04594b57-3ca0-4978-8897-7495cd1c989c","fc54a15e-da2d-4b02-97e4-7e2d945a18f9",44,1744621374718147072,1744621377406177280,2688,"TRUE",790,388,"06","m","Y","06-mY_csv"
"299","9e1176d2-29e0-4a5c-9100-178143f230e9","c72918b2-d44b-49a7-8fec-497a537031a9",56,1744042290979415040,1744042297007426304,6028,"TRUE",1061,379,"07","s","Y","07-sY_csv"
"300","9e1176d2-29e0-4a5c-9100-178143f230e9","c72918b2-d44b-49a7-8fec-497a537031a9",57,1744042297035440128,1744042297307464960,272,"TRUE",1079,370,"07","s","Y","07-sY_csv"
"301","9e1176d2-29e0-4a5c-9100-178143f230e9","c72918b2-d44b-49a7-8fec-497a537031a9",58,1744042297459459072,1744042297619427328,160,"TRUE",1056,387,"07","s","Y","07-sY_csv"
"302","9e1176d2-29e0-4a5c-9100-178143f230e9","c72918b2-d44b-49a7-8fec-497a537031a9",59,1744042297751356160,1744042298179446016,428,"TRUE",995,370,"07","s","Y","07-sY_csv"
"303","1ba35e3f-583c-4855-a202-914ec88fe53b","75628abf-e24a-4c66-a8b7-72b986bed632",95,1744041733746549760,1744041735670553088,1924,"TRUE",1063,414,"07","s","Y","07-sY_csv"
"304","1ba35e3f-583c-4855-a202-914ec88fe53b","75628abf-e24a-4c66-a8b7-72b986bed632",96,1744041735702548736,1744041736310595840,608,"TRUE",1105,433,"07","s","Y","07-sY_csv"
"305","1ba35e3f-583c-4855-a202-914ec88fe53b","75628abf-e24a-4c66-a8b7-72b986bed632",97,1744041736346552064,1744041736682746880,336,"TRUE",1032,242,"07","s","Y","07-sY_csv"
"306","1ba35e3f-583c-4855-a202-914ec88fe53b","75628abf-e24a-4c66-a8b7-72b986bed632",98,1744041736738569984,1744041737166540800,428,"TRUE",869,326,"07","s","Y","07-sY_csv"
"307","1ba35e3f-583c-4855-a202-914ec88fe53b","75628abf-e24a-4c66-a8b7-72b986bed632",99,1744041737214547968,1744041737878692864,664,"TRUE",1101,303,"07","s","Y","07-sY_csv"
"308","29ede6f7-92bb-4d45-b365-cf675a830966","595d3820-9d36-4254-9889-fb4aa7b03ca8",43,1744467626304502784,1744467627428535808,1124,"TRUE",1004,376,"07","s","Y","07-sY_csv"
"309","29ede6f7-92bb-4d45-b365-cf675a830966","595d3820-9d36-4254-9889-fb4aa7b03ca8",44,1744467627516531456,1744467628076534784,560,"TRUE",973,396,"07","s","Y","07-sY_csv"
"310","29ede6f7-92bb-4d45-b365-cf675a830966","595d3820-9d36-4254-9889-fb4aa7b03ca8",45,1744467628124521472,1744467629656526848,1532,"TRUE",1028,626,"07","s","Y","07-sY_csv"
"311","06f750e2-e0a4-408f-a97b-8e3b89bba566","5ac97dae-915d-4ebe-bf09-6dd8a6e1237e",34,1744468014128666624,1744468018052682496,3924,"TRUE",953,381,"07","s","Y","07-sY_csv"
"312","38d51255-8b48-43ef-9bef-6c739eb7a26d","bda32afb-bb0e-47d2-9a00-580011782b8f",73,1744467313218541056,1744467313466574080,248,"TRUE",999,418,"07","s","Y","07-sY_csv"
"313","38d51255-8b48-43ef-9bef-6c739eb7a26d","bda32afb-bb0e-47d2-9a00-580011782b8f",74,1744467313542576128,1744467313846535936,304,"TRUE",906,819,"07","s","Y","07-sY_csv"
"314","38d51255-8b48-43ef-9bef-6c739eb7a26d","bda32afb-bb0e-47d2-9a00-580011782b8f",75,1744467313906539264,1744467314478525952,572,"TRUE",995,444,"07","s","Y","07-sY_csv"
"315","38d51255-8b48-43ef-9bef-6c739eb7a26d","bda32afb-bb0e-47d2-9a00-580011782b8f",76,1744467314618561024,1744467314930544896,312,"TRUE",986,414,"07","s","Y","07-sY_csv"
"316","38d51255-8b48-43ef-9bef-6c739eb7a26d","bda32afb-bb0e-47d2-9a00-580011782b8f",77,1744467314978577920,1744467315370567936,392,"TRUE",1046,678,"07","s","Y","07-sY_csv"
"317","38d51255-8b48-43ef-9bef-6c739eb7a26d","bda32afb-bb0e-47d2-9a00-580011782b8f",78,1744467315418551040,1744467315714588160,296,"TRUE",982,444,"07","s","Y","07-sY_csv"
"318","1ec9a956-db91-4137-99b5-0751bd6b0bf2","ac37ef44-bbd6-408d-88f6-70d72dba0f61",52,1745508136848611840,1745508138420615680,1572,"TRUE",1089,352,"07","s","Y","07-sY_csv"
"319","1ec9a956-db91-4137-99b5-0751bd6b0bf2","ac37ef44-bbd6-408d-88f6-70d72dba0f61",53,1745508138588704768,1745508139416516864,828,"TRUE",1034,409,"07","s","Y","07-sY_csv"
"320","1ec9a956-db91-4137-99b5-0751bd6b0bf2","ac37ef44-bbd6-408d-88f6-70d72dba0f61",54,1745508139596921600,1745508139856660736,260,"TRUE",1032,343,"07","s","Y","07-sY_csv"
"321","1ec9a956-db91-4137-99b5-0751bd6b0bf2","ac37ef44-bbd6-408d-88f6-70d72dba0f61",55,1745508140040568576,1745508140328939008,288,"TRUE",1089,379,"07","s","Y","07-sY_csv"
"322","1ec9a956-db91-4137-99b5-0751bd6b0bf2","ac37ef44-bbd6-408d-88f6-70d72dba0f61",56,1745508140388628736,1745508140796844800,408,"TRUE",787,542,"07","s","Y","07-sY_csv"
"323","cef5d430-7632-4622-8a3d-b007f96812b8","f9aa1034-d3ff-4dba-843c-a258af650bac",71,1747325363511703552,1747325368427695616,4916,"TRUE",981,416,"07","s","Y","07-sY_csv"
"324","cef5d430-7632-4622-8a3d-b007f96812b8","f9aa1034-d3ff-4dba-843c-a258af650bac",72,1747325368471775744,1747325368732755968,261,"TRUE",997,628,"07","s","Y","07-sY_csv"
"325","cef5d430-7632-4622-8a3d-b007f96812b8","f9aa1034-d3ff-4dba-843c-a258af650bac",73,1747325368775713792,1747325371767695616,2992,"TRUE",971,381,"07","s","Y","07-sY_csv"
"326","4bc8a698-121b-4f73-a554-270cfe9eade9","edfd72ca-9589-4a04-9486-9a2fcfa47ffe",47,1747324897803491328,1747324949547521280,51744,"TRUE",1028,403,"07","s","Y","07-sY_csv"
"327","909b8acd-540e-473e-8904-9c452fdf4e28","9f24e973-c285-426a-bb25-b3fa4b54fe87",69,1745508642079130624,1745508642467128320,388,"TRUE",1045,403,"07","s","Y","07-sY_csv"
"328","909b8acd-540e-473e-8904-9c452fdf4e28","9f24e973-c285-426a-bb25-b3fa4b54fe87",70,1745508642507136256,1745508642807123456,300,"TRUE",1063,615,"07","s","Y","07-sY_csv"
"329","909b8acd-540e-473e-8904-9c452fdf4e28","9f24e973-c285-426a-bb25-b3fa4b54fe87",71,1745508642847160320,1745508643535123456,688,"TRUE",918,681,"07","s","Y","07-sY_csv"
"330","909b8acd-540e-473e-8904-9c452fdf4e28","9f24e973-c285-426a-bb25-b3fa4b54fe87",72,1745508643563135488,1745508643771146496,208,"TRUE",1050,626,"07","s","Y","07-sY_csv"
"331","909b8acd-540e-473e-8904-9c452fdf4e28","9f24e973-c285-426a-bb25-b3fa4b54fe87",73,1745508643815140352,1745508645539130624,1724,"TRUE",1006,409,"07","s","Y","07-sY_csv"
"332","c15e3dc3-c18e-414e-a242-dd2fa184c49c","2f0303ee-c900-494b-b4e9-29fd3dacbbbd",22,1.744620889294e+18,1744620890886014720,1592,"TRUE",1014,390,"07","s","Y","07-sY_csv"
"333","c15e3dc3-c18e-414e-a242-dd2fa184c49c","2f0303ee-c900-494b-b4e9-29fd3dacbbbd",23,1.74462089093e+18,1.74462089181e+18,880,"TRUE",1023,681,"07","s","Y","07-sY_csv"
"334","ebcf801f-63c4-4748-943e-772e9a5860c7","00598c81-108a-4a39-9256-7e431145ca7b",70,1744961015207543040,1744961015755553280,548,"TRUE",946,559,"07","s","Y","07-sY_csv"
"335","ebcf801f-63c4-4748-943e-772e9a5860c7","00598c81-108a-4a39-9256-7e431145ca7b",71,1744961015883671040,1744961016275575040,392,"TRUE",1032,680,"07","s","Y","07-sY_csv"
"336","ebcf801f-63c4-4748-943e-772e9a5860c7","00598c81-108a-4a39-9256-7e431145ca7b",72,1744961016463525120,1744961016767571200,304,"TRUE",1041,303,"07","s","Y","07-sY_csv"
"337","ebcf801f-63c4-4748-943e-772e9a5860c7","00598c81-108a-4a39-9256-7e431145ca7b",73,1744961016915555328,1744961017255590144,340,"TRUE",1041,330,"07","s","Y","07-sY_csv"
"338","ebcf801f-63c4-4748-943e-772e9a5860c7","00598c81-108a-4a39-9256-7e431145ca7b",74,1744961017423561216,1744961017735613184,312,"TRUE",986,330,"07","s","Y","07-sY_csv"
"339","ebcf801f-63c4-4748-943e-772e9a5860c7","00598c81-108a-4a39-9256-7e431145ca7b",75,1744961017763786240,1744961018371787264,608,"TRUE",1087,323,"07","s","Y","07-sY_csv"
"340","d370382c-f4ec-4122-bff5-2a4aa0141bc2","34b59526-a8ca-4be9-a6a8-b46490bf9c98",31,1745331399810219008,1745331403686201856,3876,"TRUE",970,358,"07","s","Y","07-sY_csv"
"341","d370382c-f4ec-4122-bff5-2a4aa0141bc2","34b59526-a8ca-4be9-a6a8-b46490bf9c98",32,1745331403710200832,1745331404102195712,392,"TRUE",1026,423,"07","s","Y","07-sY_csv"
"342","d370382c-f4ec-4122-bff5-2a4aa0141bc2","34b59526-a8ca-4be9-a6a8-b46490bf9c98",33,1745331404122228736,1745331406366203904,2244,"TRUE",1041,464,"07","s","Y","07-sY_csv"
"343","48c2f43e-b6aa-43a2-b5b3-e12018fb8c01","7fe66918-fc48-4435-9aa2-fbdd31ecc621",41,1745071683049748992,1745071685363262976,2314,"TRUE",988,359,"07","s","Y","07-sY_csv"
"344","48c2f43e-b6aa-43a2-b5b3-e12018fb8c01","7fe66918-fc48-4435-9aa2-fbdd31ecc621",42,1745071685435248896,1745071685671243264,236,"TRUE",1078,661,"07","s","Y","07-sY_csv"
"345","48c2f43e-b6aa-43a2-b5b3-e12018fb8c01","7fe66918-fc48-4435-9aa2-fbdd31ecc621",43,1745071685723265024,1745071685789244160,66,"TRUE",1004,396,"07","s","Y","07-sY_csv"
"346","48c2f43e-b6aa-43a2-b5b3-e12018fb8c01","7fe66918-fc48-4435-9aa2-fbdd31ecc621",44,1745071685940381184,1745071687980645120,2040,"TRUE",1046,378,"07","s","Y","07-sY_csv"
"347","e43c3a52-f2ca-4d17-91d8-d3e744377b5c","8dbbf9fe-30c5-49ca-918d-902bec90f8ed",41,1745331882997600768,1745331889730301440,6733,"TRUE",1061,509,"07","s","Y","07-sY_csv"
"348","b45cdf16-9ac0-4b75-ac64-8a7c0733ec2f","8fecd5d3-09af-4f40-95bc-1c76b4adf438",113,1745328670464096768,1745328670712030720,248,"TRUE",953,745,"07","s","Y","07-sY_csv"
"349","b45cdf16-9ac0-4b75-ac64-8a7c0733ec2f","8fecd5d3-09af-4f40-95bc-1c76b4adf438",114,1745328670844253696,1745328671200068608,356,"TRUE",959,650,"07","s","Y","07-sY_csv"
"350","b45cdf16-9ac0-4b75-ac64-8a7c0733ec2f","8fecd5d3-09af-4f40-95bc-1c76b4adf438",115,1745328671236151808,1745328671616138496,380,"TRUE",1061,623,"07","s","Y","07-sY_csv"
"351","b45cdf16-9ac0-4b75-ac64-8a7c0733ec2f","8fecd5d3-09af-4f40-95bc-1c76b4adf438",116,1745328671664161536,1745328672068061696,404,"TRUE",1015,394,"07","s","Y","07-sY_csv"
"352","b45cdf16-9ac0-4b75-ac64-8a7c0733ec2f","8fecd5d3-09af-4f40-95bc-1c76b4adf438",117,1745328672244075520,1745328672572104704,328,"TRUE",1001,403,"07","s","Y","07-sY_csv"
"353","b45cdf16-9ac0-4b75-ac64-8a7c0733ec2f","8fecd5d3-09af-4f40-95bc-1c76b4adf438",118,1745328672628141824,1745328673000081664,372,"TRUE",959,711,"07","s","Y","07-sY_csv"
"354","b45cdf16-9ac0-4b75-ac64-8a7c0733ec2f","8fecd5d3-09af-4f40-95bc-1c76b4adf438",119,1745328673032068608,1745328673264117760,232,"TRUE",1028,690,"07","s","Y","07-sY_csv"
"355","a1e6c120-04da-46c5-a6ad-50ffb5b779c9","a0a49152-c90b-4e5d-bb89-a29782681145",70,1745072377606794240,1745072380190795264,2584,"TRUE",940,444,"07","s","Y","07-sY_csv"
"356","a1e6c120-04da-46c5-a6ad-50ffb5b779c9","a0a49152-c90b-4e5d-bb89-a29782681145",71,1745072380214804224,1745072380438813440,224,"TRUE",997,400,"07","s","Y","07-sY_csv"
"357","a1e6c120-04da-46c5-a6ad-50ffb5b779c9","a0a49152-c90b-4e5d-bb89-a29782681145",72,1745072380458966528,1745072381602808320,1144,"TRUE",931,442,"07","s","Y","07-sY_csv"
"358","a1e6c120-04da-46c5-a6ad-50ffb5b779c9","a0a49152-c90b-4e5d-bb89-a29782681145",73,1745072381650840320,1745072382134813440,484,"TRUE",977,716,"07","s","Y","07-sY_csv"
"359","a1e6c120-04da-46c5-a6ad-50ffb5b779c9","a0a49152-c90b-4e5d-bb89-a29782681145",74,1745072382178918400,1745072383338822400,1160,"TRUE",918,451,"07","s","Y","07-sY_csv"
"360","500b3b68-1533-468f-a9eb-b92430519bc6","a92229a7-2f88-4b32-ba22-2ef9c7466682",23,1745074890327915520,1745074920323915520,29996,"TRUE",1098,451,"07","s","Y","07-sY_csv"
"361","63cb2d15-c85d-4fd1-8162-8ec64bb73eff","b6047184-9e37-49bf-bb76-ce99f6eb1ec7",51,1744738100891224064,1744738101351223040,460,"TRUE",873,764,"07","s","Y","07-sY_csv"
"362","63cb2d15-c85d-4fd1-8162-8ec64bb73eff","b6047184-9e37-49bf-bb76-ce99f6eb1ec7",52,1744738101391228160,1744738101479212032,88,"TRUE",1010,656,"07","s","Y","07-sY_csv"
"363","63cb2d15-c85d-4fd1-8162-8ec64bb73eff","b6047184-9e37-49bf-bb76-ce99f6eb1ec7",53,1744738101759422976,1744738102307235328,548,"TRUE",1041,422,"07","s","Y","07-sY_csv"
"364","63cb2d15-c85d-4fd1-8162-8ec64bb73eff","b6047184-9e37-49bf-bb76-ce99f6eb1ec7",54,1744738102543308288,1744738103283204096,740,"TRUE",1061,425,"07","s","Y","07-sY_csv"
"365","63cb2d15-c85d-4fd1-8162-8ec64bb73eff","b6047184-9e37-49bf-bb76-ce99f6eb1ec7",55,1744738103419228160,1744738104427287040,1008,"TRUE",1017,390,"07","s","Y","07-sY_csv"
"366","7cfe83a6-d3e0-4858-be11-e75554590c41","b6ca3931-cd61-4af4-9eee-e9ee21c69215",74,1745390025516477952,1745390025744478208,228,"TRUE",995,476,"07","s","Y","07-sY_csv"
"367","7cfe83a6-d3e0-4858-be11-e75554590c41","b6ca3931-cd61-4af4-9eee-e9ee21c69215",75,1745390025768505856,1745390026892474880,1124,"TRUE",935,359,"07","s","Y","07-sY_csv"
"368","7cfe83a6-d3e0-4858-be11-e75554590c41","b6ca3931-cd61-4af4-9eee-e9ee21c69215",76,1745390027020570880,1745390029936489984,2916,"TRUE",1010,433,"07","s","Y","07-sY_csv"
"369","b8c21eb6-4542-49cc-914d-fd486728d94a","badefb46-f4fc-44df-bfa7-2e1fc7e4ae3d",20,1744732079114472704,1744732082810752512,3696,"TRUE",988,405,"07","s","Y","07-sY_csv"
"370","b8c21eb6-4542-49cc-914d-fd486728d94a","badefb46-f4fc-44df-bfa7-2e1fc7e4ae3d",21,1744732082830488576,1744732091242455552,8412,"TRUE",970,387,"07","s","Y","07-sY_csv"
"371","59c2528d-029f-4d47-a94f-51dae49b3773","cb62fc54-6be6-4658-817a-9f0491b6e1bd",44,1745075505479882496,1745075507895840768,2416,"TRUE",1001,513,"07","s","Y","07-sY_csv"
"372","59c2528d-029f-4d47-a94f-51dae49b3773","cb62fc54-6be6-4658-817a-9f0491b6e1bd",45,1745075507943959552,1745075508135801600,192,"TRUE",1054,476,"07","s","Y","07-sY_csv"
"373","59c2528d-029f-4d47-a94f-51dae49b3773","cb62fc54-6be6-4658-817a-9f0491b6e1bd",46,1745075508183889664,1745075508571735552,388,"TRUE",1079,700,"07","s","Y","07-sY_csv"
"374","59c2528d-029f-4d47-a94f-51dae49b3773","cb62fc54-6be6-4658-817a-9f0491b6e1bd",47,1745075508683821568,1745075508851746560,168,"TRUE",1017,654,"07","s","Y","07-sY_csv"
"375","59c2528d-029f-4d47-a94f-51dae49b3773","cb62fc54-6be6-4658-817a-9f0491b6e1bd",48,1745075508911907584,1745075509271827456,360,"TRUE",1032,425,"07","s","Y","07-sY_csv"
"376","59c2528d-029f-4d47-a94f-51dae49b3773","cb62fc54-6be6-4658-817a-9f0491b6e1bd",49,1745075509336378624,1745075509511816704,175,"TRUE",1237,687,"07","s","Y","07-sY_csv"
"377","460f8adf-4036-4c30-bcad-25f72d06e978","d34232d4-8572-40a7-a844-601d735c40ce",62,1744737643643407616,1744737644128314880,485,"TRUE",1041,434,"07","s","Y","07-sY_csv"
"378","460f8adf-4036-4c30-bcad-25f72d06e978","d34232d4-8572-40a7-a844-601d735c40ce",63,1744737644295426048,1744737646935435776,2640,"TRUE",1036,451,"07","s","Y","07-sY_csv"
"379","046e02cd-8741-470b-b7e9-69799645f159","e4319678-12fa-4106-b1ef-19fb72a96880",32,1745390450099973376,1.745390453644e+18,3544,"TRUE",951,352,"07","s","Y","07-sY_csv"
"380","046e02cd-8741-470b-b7e9-69799645f159","e4319678-12fa-4106-b1ef-19fb72a96880",33,1745390453668215296,1745390453991959296,324,"TRUE",940,330,"07","s","Y","07-sY_csv"
"381","046e02cd-8741-470b-b7e9-69799645f159","e4319678-12fa-4106-b1ef-19fb72a96880",34,1745390454015956480,1.745390459292e+18,5276,"TRUE",1014,418,"07","s","Y","07-sY_csv"
"382","7d956837-70d9-40e9-b8c0-d8de6376e284","e9ced595-7be7-4605-85f7-ba04518e0f0b",61,1744960516830770688,1744960520511008256,3680,"TRUE",1083,352,"07","s","Y","07-sY_csv"
"383","7d956837-70d9-40e9-b8c0-d8de6376e284","e9ced595-7be7-4605-85f7-ba04518e0f0b",62,1744960520658729216,1744960521086773504,428,"TRUE",1070,326,"07","s","Y","07-sY_csv"
"384","7d956837-70d9-40e9-b8c0-d8de6376e284","e9ced595-7be7-4605-85f7-ba04518e0f0b",63,1744960521274770432,1744960522138755584,864,"TRUE",1059,352,"07","s","Y","07-sY_csv"
"385","ceca4ba5-e712-4b6f-9f09-f23d6f9e9a6f","eb81676a-2955-455d-8436-8d83246dd543",35,1744731528163645952,1744731533431639040,5268,"TRUE",988,400,"07","s","Y","07-sY_csv"
"386","4066616d-f8ec-48b8-9738-fb04a0e90ed7","fc54a15e-da2d-4b02-97e4-7e2d945a18f9",46,1744621380614114304,1744621384334122240,3720,"TRUE",918,233,"07","s","Y","07-sY_csv"
"387","4066616d-f8ec-48b8-9738-fb04a0e90ed7","fc54a15e-da2d-4b02-97e4-7e2d945a18f9",47,1744621384550131200,1744621386722155264,2172,"TRUE",935,284,"07","s","Y","07-sY_csv"
"388","c6ff135f-34cb-45fb-b0f2-de704d26c18f","c72918b2-d44b-49a7-8fec-497a537031a9",60,1744042298331504128,1744042299091490304,760,"true",1046,436,"08","s","Y","08-sY_csv"
"389","c6ff135f-34cb-45fb-b0f2-de704d26c18f","c72918b2-d44b-49a7-8fec-497a537031a9",61,1744042299147344896,1744042299315419136,168,"true",796,231,"08","s","Y","08-sY_csv"
"390","c6ff135f-34cb-45fb-b0f2-de704d26c18f","c72918b2-d44b-49a7-8fec-497a537031a9",62,1744042299423425024,1744042299627410176,204,"true",653,531,"08","s","Y","08-sY_csv"
"391","c6ff135f-34cb-45fb-b0f2-de704d26c18f","c72918b2-d44b-49a7-8fec-497a537031a9",63,1744042299691474176,1744042299851431936,160,"true",640,962,"08","s","Y","08-sY_csv"
"392","c6ff135f-34cb-45fb-b0f2-de704d26c18f","c72918b2-d44b-49a7-8fec-497a537031a9",64,1744042299891346176,1744042300207335936,316,"true",845,999,"08","s","Y","08-sY_csv"
"393","6226dc08-8a9c-4e0a-b703-41d6060aba2c","75628abf-e24a-4c66-a8b7-72b986bed632",100,1744041737942704896,1744041738646694912,704,"true",679,396,"08","s","Y","08-sY_csv"
"394","6226dc08-8a9c-4e0a-b703-41d6060aba2c","75628abf-e24a-4c66-a8b7-72b986bed632",101,1744041738686544896,1744041738890553856,204,"true",580,408,"08","s","Y","08-sY_csv"
"395","6226dc08-8a9c-4e0a-b703-41d6060aba2c","75628abf-e24a-4c66-a8b7-72b986bed632",102,1744041738978555904,1744041739156455936,178,"true",629,973,"08","s","Y","08-sY_csv"
"396","6226dc08-8a9c-4e0a-b703-41d6060aba2c","75628abf-e24a-4c66-a8b7-72b986bed632",103,1744041739190557696,1744041739326565888,136,"true",750,999,"08","s","Y","08-sY_csv"
"397","6226dc08-8a9c-4e0a-b703-41d6060aba2c","75628abf-e24a-4c66-a8b7-72b986bed632",104,1744041739414573824,1744041739650644736,236,"true",556,427,"08","s","Y","08-sY_csv"
"398","07cb4724-fe89-4aa5-b0cc-db0578200343","595d3820-9d36-4254-9889-fb4aa7b03ca8",48,1744467630384559616,1744467630584541696,200,"true",719,317,"08","s","Y","08-sY_csv"
"399","07cb4724-fe89-4aa5-b0cc-db0578200343","595d3820-9d36-4254-9889-fb4aa7b03ca8",49,1744467630612546560,1744467631356509696,744,"true",662,196,"08","s","Y","08-sY_csv"
